"REF_DATE","GEO","DGUID","Primary heating system and type of energy","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015","Regina, Saskatchewan","2011S0503705","Electric boiler with hot water or steam radiators","Percent","239","units ","0","v95638853","40.21","","F","","","0"
"2015","Regina, Saskatchewan","2011S0503705","Natural gas boiler with hot water or steam radiators","Percent","239","units ","0","v95638854","40.22","","F","","","0"
"2015","Regina, Saskatchewan","2011S0503705","Oil boiler with hot water or steam radiators","Percent","239","units ","0","v95638855","40.23","","F","","","0"
"2015","Regina, Saskatchewan","2011S0503705","Wood boiler with hot water or steam radiators","Percent","239","units ","0","v95638856","40.24","","F","","","0"
"2015","Regina, Saskatchewan","2011S0503705","Wood (excluding wood pellets) boiler with hot water or steam radiators","Percent","239","units ","0","v95638857","40.25","","F","","","0"
"2015","Regina, Saskatchewan","2011S0503705","Wood pellets boiler with hot water or steam radiators","Percent","239","units ","0","v95638858","40.26","","F","","","0"
"2015","Regina, Saskatchewan","2011S0503705","Propane boiler with hot water or steam radiators","Percent","239","units ","0","v95638859","40.27","","F","","","0"
"2015","Regina, Saskatchewan","2011S0503705","Other fuel boiler with hot water or steam radiators","Percent","239","units ","0","v95638860","40.28","","F","","","0"
"2015","Regina, Saskatchewan","2011S0503705","Electric radiant heating","Percent","239","units ","0","v95638861","40.29","","F","","","0"
"2015","Regina, Saskatchewan","2011S0503705","Heat pump","Percent","239","units ","0","v95638862","40.30","","F","","","0"
"2015","Regina, Saskatchewan","2011S0503705","Other type of heating system","Percent","239","units ","0","v95638863","40.31","","F","","","0"
"2015","Regina, Saskatchewan","2011S0503705","Other electric heating system","Percent","239","units ","0","v95638864","40.32","","F","","","0"
"2015","Regina, Saskatchewan","2011S0503705","Other natural gas heating system","Percent","239","units ","0","v95638865","40.33","","F","","","0"
"2015","Regina, Saskatchewan","2011S0503705","Other oil heating system","Percent","239","units ","0","v95638866","40.34","","F","","","0"
"2015","Regina, Saskatchewan","2011S0503705","Other wood heating system","Percent","239","units ","0","v95638867","40.35","","F","","","0"
"2015","Regina, Saskatchewan","2011S0503705","Other wood (excluding wood pellets) heating system","Percent","239","units ","0","v95638868","40.36","","F","","","0"
"2015","Regina, Saskatchewan","2011S0503705","Other wood pellets heating system","Percent","239","units ","0","v95638869","40.37","","F","","","0"
"2015","Regina, Saskatchewan","2011S0503705","Other propane heating system","Percent","239","units ","0","v95638870","40.38","","F","","","0"
"2015","Regina, Saskatchewan","2011S0503705","Other fuel heating system","Percent","239","units ","0","v95638871","40.39","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","All primary heating systems","Percent","239","units ","0","v107791563","41.40","99","","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Electricity","Percent","239","units ","0","v107791564","41.41","16","E","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Natural gas","Percent","239","units ","0","v107791565","41.42","80","","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Oil","Percent","239","units ","0","v107791566","41.43","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Wood or wood pellets","Percent","239","units ","0","v107791567","41.44","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Wood (excluding wood pellets)","Percent","239","units ","0","v107791568","41.45","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Wood pellets","Percent","239","units ","0","v107791569","41.46","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Propane","Percent","239","units ","0","v107791570","41.47","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Other fuel","Percent","239","units ","0","v107791571","41.48","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Forced air furnace","Percent","239","units ","0","v95638872","41.1","91","","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Electric forced air furnace","Percent","239","units ","0","v95638873","41.2","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Natural gas forced air furnace","Percent","239","units ","0","v95638874","41.3","85","","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Oil forced air furnace","Percent","239","units ","0","v95638875","41.4","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Wood or wood pellets forced air furnace","Percent","239","units ","0","v95638876","41.5","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Wood (excluding wood pellets) forced air furnace","Percent","239","units ","0","v95638877","41.6","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Wood pellets forced air furnace","Percent","239","units ","0","v95638878","41.7","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Propane forced air furnace","Percent","239","units ","0","v95638879","41.8","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Other fuel forced air furnace","Percent","239","units ","0","v95638880","41.9","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Electric baseboard heaters","Percent","239","units ","0","v95638881","41.10","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Heating stove","Percent","239","units ","0","v95638882","41.11","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Electric heating stove","Percent","239","units ","0","v95638883","41.12","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Natural gas heating stove","Percent","239","units ","0","v95638884","41.13","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Oil heating stove","Percent","239","units ","0","v95638885","41.14","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Wood heating stove","Percent","239","units ","0","v95638886","41.15","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Wood (excluding wood pellets) heating stove","Percent","239","units ","0","v95638887","41.16","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Wood pellets heating stove","Percent","239","units ","0","v95638888","41.17","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Propane heating stove","Percent","239","units ","0","v95638889","41.18","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Other fuel heating stove","Percent","239","units ","0","v95638890","41.19","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Boiler with hot water or steam radiators","Percent","239","units ","0","v95638891","41.20","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Electric boiler with hot water or steam radiators","Percent","239","units ","0","v95638892","41.21","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Natural gas boiler with hot water or steam radiators","Percent","239","units ","0","v95638893","41.22","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Oil boiler with hot water or steam radiators","Percent","239","units ","0","v95638894","41.23","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Wood boiler with hot water or steam radiators","Percent","239","units ","0","v95638895","41.24","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Wood (excluding wood pellets) boiler with hot water or steam radiators","Percent","239","units ","0","v95638896","41.25","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Wood pellets boiler with hot water or steam radiators","Percent","239","units ","0","v95638897","41.26","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Propane boiler with hot water or steam radiators","Percent","239","units ","0","v95638898","41.27","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Other fuel boiler with hot water or steam radiators","Percent","239","units ","0","v95638899","41.28","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Electric radiant heating","Percent","239","units ","0","v95638900","41.29","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Heat pump","Percent","239","units ","0","v95638901","41.30","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Other type of heating system","Percent","239","units ","0","v95638902","41.31","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Other electric heating system","Percent","239","units ","0","v95638903","41.32","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Other natural gas heating system","Percent","239","units ","0","v95638904","41.33","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Other oil heating system","Percent","239","units ","0","v95638905","41.34","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Other wood heating system","Percent","239","units ","0","v95638906","41.35","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Other wood (excluding wood pellets) heating system","Percent","239","units ","0","v95638907","41.36","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Other wood pellets heating system","Percent","239","units ","0","v95638908","41.37","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Other propane heating system","Percent","239","units ","0","v95638909","41.38","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Other fuel heating system","Percent","239","units ","0","v95638910","41.39","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","All primary heating systems","Percent","239","units ","0","v107791572","42.40","98","","","","0"
"2015","Calgary, Alberta","2011S0503825","Electricity","Percent","239","units ","0","v107791573","42.41","14","E","","","0"
"2015","Calgary, Alberta","2011S0503825","Natural gas","Percent","239","units ","0","v107791574","42.42","84","","","","0"
"2015","Calgary, Alberta","2011S0503825","Oil","Percent","239","units ","0","v107791575","42.43","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Wood or wood pellets","Percent","239","units ","0","v107791576","42.44","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Wood (excluding wood pellets)","Percent","239","units ","0","v107791577","42.45","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Wood pellets","Percent","239","units ","0","v107791578","42.46","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Propane","Percent","239","units ","0","v107791579","42.47","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Other fuel","Percent","239","units ","0","v107791580","42.48","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Forced air furnace","Percent","239","units ","0","v95638911","42.1","79","","","","0"
"2015","Calgary, Alberta","2011S0503825","Electric forced air furnace","Percent","239","units ","0","v95638912","42.2","10","E","","","0"
"2015","Calgary, Alberta","2011S0503825","Natural gas forced air furnace","Percent","239","units ","0","v95638913","42.3","93","","","","0"
"2015","Calgary, Alberta","2011S0503825","Oil forced air furnace","Percent","239","units ","0","v95638914","42.4","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Wood or wood pellets forced air furnace","Percent","239","units ","0","v95638915","42.5","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Wood (excluding wood pellets) forced air furnace","Percent","239","units ","0","v95638916","42.6","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Wood pellets forced air furnace","Percent","239","units ","0","v95638917","42.7","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Propane forced air furnace","Percent","239","units ","0","v95638918","42.8","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Other fuel forced air furnace","Percent","239","units ","0","v95638919","42.9","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Electric baseboard heaters","Percent","239","units ","0","v95638920","42.10","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Heating stove","Percent","239","units ","0","v95638921","42.11","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Electric heating stove","Percent","239","units ","0","v95638922","42.12","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Natural gas heating stove","Percent","239","units ","0","v95638923","42.13","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Oil heating stove","Percent","239","units ","0","v95638924","42.14","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Wood heating stove","Percent","239","units ","0","v95638925","42.15","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Wood (excluding wood pellets) heating stove","Percent","239","units ","0","v95638926","42.16","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Wood pellets heating stove","Percent","239","units ","0","v95638927","42.17","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Propane heating stove","Percent","239","units ","0","v95638928","42.18","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Other fuel heating stove","Percent","239","units ","0","v95638929","42.19","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Boiler with hot water or steam radiators","Percent","239","units ","0","v95638930","42.20","13","E","","","0"
"2015","Calgary, Alberta","2011S0503825","Electric boiler with hot water or steam radiators","Percent","239","units ","0","v95638931","42.21","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Natural gas boiler with hot water or steam radiators","Percent","239","units ","0","v95638932","42.22","81","","","","0"
"2015","Calgary, Alberta","2011S0503825","Oil boiler with hot water or steam radiators","Percent","239","units ","0","v95638933","42.23","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Wood boiler with hot water or steam radiators","Percent","239","units ","0","v95638934","42.24","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Wood (excluding wood pellets) boiler with hot water or steam radiators","Percent","239","units ","0","v95638935","42.25","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Wood pellets boiler with hot water or steam radiators","Percent","239","units ","0","v95638936","42.26","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Propane boiler with hot water or steam radiators","Percent","239","units ","0","v95638937","42.27","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Other fuel boiler with hot water or steam radiators","Percent","239","units ","0","v95638938","42.28","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Electric radiant heating","Percent","239","units ","0","v95638939","42.29","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Heat pump","Percent","239","units ","0","v95638940","42.30","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Other type of heating system","Percent","239","units ","0","v95638941","42.31","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Other electric heating system","Percent","239","units ","0","v95638942","42.32","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Other natural gas heating system","Percent","239","units ","0","v95638943","42.33","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Other oil heating system","Percent","239","units ","0","v95638944","42.34","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Other wood heating system","Percent","239","units ","0","v95638945","42.35","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Other wood (excluding wood pellets) heating system","Percent","239","units ","0","v95638946","42.36","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Other wood pellets heating system","Percent","239","units ","0","v95638947","42.37","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Other propane heating system","Percent","239","units ","0","v95638948","42.38","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Other fuel heating system","Percent","239","units ","0","v95638949","42.39","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","All primary heating systems","Percent","239","units ","0","v107791581","43.40","97","","","","0"
"2015","Edmonton, Alberta","2011S0503835","Electricity","Percent","239","units ","0","v107791582","43.41","20","E","","","0"
"2015","Edmonton, Alberta","2011S0503835","Natural gas","Percent","239","units ","0","v107791583","43.42","74","","","","0"
"2015","Edmonton, Alberta","2011S0503835","Oil","Percent","239","units ","0","v107791584","43.43","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Wood or wood pellets","Percent","239","units ","0","v107791585","43.44","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Wood (excluding wood pellets)","Percent","239","units ","0","v107791586","43.45","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Wood pellets","Percent","239","units ","0","v107791587","43.46","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Propane","Percent","239","units ","0","v107791588","43.47","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Other fuel","Percent","239","units ","0","v107791589","43.48","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Forced air furnace","Percent","239","units ","0","v95638950","43.1","80","","","","0"
"2015","Edmonton, Alberta","2011S0503835","Electric forced air furnace","Percent","239","units ","0","v95638951","43.2","20","E","","","0"
"2015","Edmonton, Alberta","2011S0503835","Natural gas forced air furnace","Percent","239","units ","0","v95638952","43.3","81","","","","0"
"2015","Edmonton, Alberta","2011S0503835","Oil forced air furnace","Percent","239","units ","0","v95638953","43.4","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Wood or wood pellets forced air furnace","Percent","239","units ","0","v95638954","43.5","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Wood (excluding wood pellets) forced air furnace","Percent","239","units ","0","v95638955","43.6","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Wood pellets forced air furnace","Percent","239","units ","0","v95638956","43.7","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Propane forced air furnace","Percent","239","units ","0","v95638957","43.8","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Other fuel forced air furnace","Percent","239","units ","0","v95638958","43.9","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Electric baseboard heaters","Percent","239","units ","0","v95638959","43.10","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Heating stove","Percent","239","units ","0","v95638960","43.11","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Electric heating stove","Percent","239","units ","0","v95638961","43.12","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Natural gas heating stove","Percent","239","units ","0","v95638962","43.13","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Oil heating stove","Percent","239","units ","0","v95638963","43.14","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Wood heating stove","Percent","239","units ","0","v95638964","43.15","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Wood (excluding wood pellets) heating stove","Percent","239","units ","0","v95638965","43.16","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Wood pellets heating stove","Percent","239","units ","0","v95638966","43.17","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Propane heating stove","Percent","239","units ","0","v95638967","43.18","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Other fuel heating stove","Percent","239","units ","0","v95638968","43.19","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Boiler with hot water or steam radiators","Percent","239","units ","0","v95638969","43.20","13","E","","","0"
"2015","Edmonton, Alberta","2011S0503835","Electric boiler with hot water or steam radiators","Percent","239","units ","0","v95638970","43.21","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Natural gas boiler with hot water or steam radiators","Percent","239","units ","0","v95638971","43.22","64","E","","","0"
"2015","Edmonton, Alberta","2011S0503835","Oil boiler with hot water or steam radiators","Percent","239","units ","0","v95638972","43.23","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Wood boiler with hot water or steam radiators","Percent","239","units ","0","v95638973","43.24","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Wood (excluding wood pellets) boiler with hot water or steam radiators","Percent","239","units ","0","v95638974","43.25","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Wood pellets boiler with hot water or steam radiators","Percent","239","units ","0","v95638975","43.26","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Propane boiler with hot water or steam radiators","Percent","239","units ","0","v95638976","43.27","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Other fuel boiler with hot water or steam radiators","Percent","239","units ","0","v95638977","43.28","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Electric radiant heating","Percent","239","units ","0","v95638978","43.29","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Heat pump","Percent","239","units ","0","v95638979","43.30","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Other type of heating system","Percent","239","units ","0","v95638980","43.31","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Other electric heating system","Percent","239","units ","0","v95638981","43.32","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Other natural gas heating system","Percent","239","units ","0","v95638982","43.33","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Other oil heating system","Percent","239","units ","0","v95638983","43.34","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Other wood heating system","Percent","239","units ","0","v95638984","43.35","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Other wood (excluding wood pellets) heating system","Percent","239","units ","0","v95638985","43.36","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Other wood pellets heating system","Percent","239","units ","0","v95638986","43.37","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Other propane heating system","Percent","239","units ","0","v95638987","43.38","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Other fuel heating system","Percent","239","units ","0","v95638988","43.39","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","All primary heating systems","Percent","239","units ","0","v107791590","44.40","94","","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Electricity","Percent","239","units ","0","v107791591","44.41","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Natural gas","Percent","239","units ","0","v107791592","44.42","70","","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Oil","Percent","239","units ","0","v107791593","44.43","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Wood or wood pellets","Percent","239","units ","0","v107791594","44.44","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Wood (excluding wood pellets)","Percent","239","units ","0","v107791595","44.45","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Wood pellets","Percent","239","units ","0","v107791596","44.46","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Propane","Percent","239","units ","0","v107791597","44.47","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Other fuel","Percent","239","units ","0","v107791598","44.48","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Forced air furnace","Percent","239","units ","0","v95638989","44.1","71","","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Electric forced air furnace","Percent","239","units ","0","v95638990","44.2","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Natural gas forced air furnace","Percent","239","units ","0","v95638991","44.3","96","","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Oil forced air furnace","Percent","239","units ","0","v95638992","44.4","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Wood or wood pellets forced air furnace","Percent","239","units ","0","v95638993","44.5","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Wood (excluding wood pellets) forced air furnace","Percent","239","units ","0","v95638994","44.6","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Wood pellets forced air furnace","Percent","239","units ","0","v95638995","44.7","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Propane forced air furnace","Percent","239","units ","0","v95638996","44.8","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Other fuel forced air furnace","Percent","239","units ","0","v95638997","44.9","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Electric baseboard heaters","Percent","239","units ","0","v95638998","44.10","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Heating stove","Percent","239","units ","0","v95638999","44.11","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Electric heating stove","Percent","239","units ","0","v95639000","44.12","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Natural gas heating stove","Percent","239","units ","0","v95639001","44.13","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Oil heating stove","Percent","239","units ","0","v95639002","44.14","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Wood heating stove","Percent","239","units ","0","v95639003","44.15","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Wood (excluding wood pellets) heating stove","Percent","239","units ","0","v95639004","44.16","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Wood pellets heating stove","Percent","239","units ","0","v95639005","44.17","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Propane heating stove","Percent","239","units ","0","v95639006","44.18","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Other fuel heating stove","Percent","239","units ","0","v95639007","44.19","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Boiler with hot water or steam radiators","Percent","239","units ","0","v95639008","44.20","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Electric boiler with hot water or steam radiators","Percent","239","units ","0","v95639009","44.21","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Natural gas boiler with hot water or steam radiators","Percent","239","units ","0","v95639010","44.22","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Oil boiler with hot water or steam radiators","Percent","239","units ","0","v95639011","44.23","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Wood boiler with hot water or steam radiators","Percent","239","units ","0","v95639012","44.24","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Wood (excluding wood pellets) boiler with hot water or steam radiators","Percent","239","units ","0","v95639013","44.25","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Wood pellets boiler with hot water or steam radiators","Percent","239","units ","0","v95639014","44.26","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Propane boiler with hot water or steam radiators","Percent","239","units ","0","v95639015","44.27","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Other fuel boiler with hot water or steam radiators","Percent","239","units ","0","v95639016","44.28","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Electric radiant heating","Percent","239","units ","0","v95639017","44.29","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Heat pump","Percent","239","units ","0","v95639018","44.30","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Other type of heating system","Percent","239","units ","0","v95639019","44.31","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Other electric heating system","Percent","239","units ","0","v95639020","44.32","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Other natural gas heating system","Percent","239","units ","0","v95639021","44.33","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Other oil heating system","Percent","239","units ","0","v95639022","44.34","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Other wood heating system","Percent","239","units ","0","v95639023","44.35","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Other wood (excluding wood pellets) heating system","Percent","239","units ","0","v95639024","44.36","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Other wood pellets heating system","Percent","239","units ","0","v95639025","44.37","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Other propane heating system","Percent","239","units ","0","v95639026","44.38","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Other fuel heating system","Percent","239","units ","0","v95639027","44.39","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","All primary heating systems","Percent","239","units ","0","v107791599","45.40","94","","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Electricity","Percent","239","units ","0","v107791600","45.41","33","E","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Natural gas","Percent","239","units ","0","v107791601","45.42","58","","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Oil","Percent","239","units ","0","v107791602","45.43","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Wood or wood pellets","Percent","239","units ","0","v107791603","45.44","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Wood (excluding wood pellets)","Percent","239","units ","0","v107791604","45.45","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Wood pellets","Percent","239","units ","0","v107791605","45.46","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Propane","Percent","239","units ","0","v107791606","45.47","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Other fuel","Percent","239","units ","0","v107791607","45.48","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Forced air furnace","Percent","239","units ","0","v95639028","45.1","57","","","","0"
